,Problem_num,accuracy,tr_code_concat,gen_code_concat,true_code_size,gen_code_size,num_stims_seen,stims_seen,passed_tests,failed_tests,tr_code_full,gen_code_full,log_probs,true_accuracy,encoded
32,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'yofv' or (not (hszkv == 'xrixov'))),41,46,6,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'yofv' or (not (hszkv == 'xrixov')))",-7.5147450948,9,1.0
32,4,0.4444444444444444,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((color == 'ivw' and shape == 'xrixov') or ((not (color == 'ivw')) and shape == 'hjfziv')),41,90,6,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((color == 'ivw' and shape == 'xrixov') or ((not (color == 'ivw')) and shape == 'hjfziv'))",-11.614963033330001,9,1.0
32,4,0.6666666666666666,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'yofv' or xloli == 'ivw'),41,35,6,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'hjfziv') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'yofv' or xloli == 'ivw')",-7.3003973418,9,1.0
32,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'yofv' or hszkv == 'hjfziv'),41,38,6,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'yofv' or hszkv == 'hjfziv')",-11.43178539292,9,1.0
33,4,0.4444444444444444,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((color == 'ivw' and shape == 'xrixov') or (color == 'ivw' and shape == 'hjfziv') or (color == 'ivw' and shape == 'girzmtov') or (color == 'yofv' and shape == 'hjfziv')),41,169,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((color == 'ivw' and shape == 'xrixov') or (color == 'ivw' and shape == 'hjfziv') or (color == 'ivw' and shape == 'girzmtov') or (color == 'yofv' and shape == 'hjfziv'))",-11.383282316329995,9,1.0
33,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'tivvm' or (not (hszkv == 'xrixov'))),41,47,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'tivvm' or (not (hszkv == 'xrixov')))",-8.07386127876,9,1.0
33,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or xloli == 'yofv' or xloli == 'tivvm'),41,55,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True""]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or xloli == 'yofv' or xloli == 'tivvm')",-11.070136993869998,9,1.0
33,4,0.6666666666666666,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((xloli == 'ivw' or xloli == 'yofv') and (hszkv == 'xrixov' or hszkv == 'hjfziv')),41,82,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((xloli == 'ivw' or xloli == 'yofv') and (hszkv == 'xrixov' or hszkv == 'hjfziv'))",-19.857182057514,9,1.0
33,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'tivvm' or (not (hszkv == 'xrixov'))),41,47,7,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'tivvm' or (not (hszkv == 'xrixov')))",-14.195282704476,9,1.0
34,4,0.7777777777777778,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((xloli == 'ivw' and hszkv == 'hjfziv') or (xloli == 'yofv' and hszkv == 'hjfziv') or (xloli == 'tivvm' and hszkv == 'hjfziv')),41,127,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((xloli == 'ivw' and hszkv == 'hjfziv') or (xloli == 'yofv' and hszkv == 'hjfziv') or (xloli == 'tivvm' and hszkv == 'hjfziv'))",-10.919189885150004,9,1.0
34,4,0.0,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((circle == 'ivw' and shape == 'xrixov') or (circle == 'ivw' and shape == 'hjfziv') or (circle == 'ivw' and shape == 'girzmtov') or (circle == 'yofv' and shape == 'hjfziv') or (circle == 'tivvm' and shape == 'hjfziv')),41,218,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]",[],"[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((circle == 'ivw' and shape == 'xrixov') or (circle == 'ivw' and shape == 'hjfziv') or (circle == 'ivw' and shape == 'girzmtov') or (circle == 'yofv' and shape == 'hjfziv') or (circle == 'tivvm' and shape == 'hjfziv'))",-13.723935134770004,9,1.0
34,4,1.0,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or hszkv == 'hjfziv'),41,37,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]",[],lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or hszkv == 'hjfziv')",-6.790550583560001,9,1.0
34,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((xloli == 'yofv' and hszkv == 'hjfziv') or ((not (xloli == 'yofv')) and hszkv == 'girzmtov')),41,94,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((xloli == 'yofv' and hszkv == 'hjfziv') or ((not (xloli == 'yofv')) and hszkv == 'girzmtov'))",-16.036458880457,9,1.0
34,4,0.7777777777777778,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),((xloli == 'ivw' and hszkv == 'xrixov') or ((not (xloli == 'ivw')) and hszkv == 'hjfziv')),41,90,8,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return ((xloli == 'ivw' and hszkv == 'xrixov') or ((not (xloli == 'ivw')) and hszkv == 'hjfziv'))",-14.406283887539999,9,1.0
35,4,1.0,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or hszkv == 'hjfziv'),41,37,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]",[],lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or hszkv == 'hjfziv')",-5.700299343840001,9,1.0
35,4,0.5555555555555556,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'yofv' or hszkv == 'hjfziv'),41,38,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'yofv' or hszkv == 'hjfziv')",-6.283690566900003,9,1.0
35,4,0.7777777777777778,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or (not (hszkv == 'girzmtov'))),41,47,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'hjfziv') == True"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('tivvm', 'xrixov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or (not (hszkv == 'girzmtov')))",-6.481026603350002,9,1.0
35,4,0.7777777777777778,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or (not (hszkv == 'xrixov'))),41,45,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == True""]","[""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or (not (hszkv == 'xrixov')))",-7.092732025550001,9,1.0
35,4,0.6666666666666666,(xloli  ==  'ivw' or hszkv  ==  'hjfziv'),(xloli == 'ivw' or (not (xloli == 'tivvm'))),41,44,9,"[{'shape': 'circle', 'color': 'red'}, {'shape': 'square', 'color': 'red'}, {'shape': 'triangle', 'color': 'red'}, {'shape': 'circle', 'color': 'blue'}, {'shape': 'square', 'color': 'blue'}, {'shape': 'triangle', 'color': 'blue'}, {'shape': 'circle', 'color': 'green'}, {'shape': 'square', 'color': 'green'}, {'shape': 'triangle', 'color': 'green'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'hjfziv') == True"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'hjfziv') == True""]",lambda x: (x['xloli'] == 'ivw' or x['hszkv'] == 'hjfziv'),"def categorize(xloli, hszkv):
	return (xloli == 'ivw' or (not (xloli == 'tivvm')))",-8.566332282400003,9,1.0
36,5,0.7777777777777778,(xloli  ==  'ivw' and (not (hszkv  ==  'hjfziv'))),((color == 'green' and shape == 'circle') or ((not (color == 'green')) and shape == 'square')),50,94,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('ivw', 'hjfziv') == False"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True""]",lambda x: (x['xloli'] == 'ivw' and (not (x['hszkv'] == 'hjfziv'))),"def categorize(xloli, hszkv):
	return ((color == 'green' and shape == 'circle') or ((not (color == 'green')) and shape == 'square'))",-10.398041873939999,9,1.0
36,5,0.4444444444444444,(xloli  ==  'ivw' and (not (hszkv  ==  'hjfziv'))),((not (hszkv == 'xrixov')) or (xloli == 'ivw')),50,47,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('tivvm', 'xrixov') == False""]","[""assert categorize('ivw', 'hjfziv') == False"", ""assert categorize('yofv', 'hjfziv') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'hjfziv') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' and (not (x['hszkv'] == 'hjfziv'))),"def categorize(xloli, hszkv):
	return ((not (hszkv == 'xrixov')) or (xloli == 'ivw'))",-8.296333277719999,9,1.0
36,5,0,(xloli  ==  'ivw' and (not (hszkv  ==  'hjfziv'))),((xloli == 'ivw' and hszkv == 'xrixov') or (xloli == 'ivw' and hszkv == 'ivw') or (xloli == 'ivw' and hszkv == 'vvzw') or (xloli == 'vvzw' and hszkv == 'vvzw') or (xloli == 'wozvi,50,179,1,"[{'shape': 'circle', 'color': 'red'}]",[],"[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'hjfziv') == False"", ""assert categorize('ivw', 'girzmtov') == True"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' and (not (x['hszkv'] == 'hjfziv'))),"def categorize(xloli, hszkv):
	return ((xloli == 'ivw' and hszkv == 'xrixov') or (xloli == 'ivw' and hszkv == 'ivw') or (xloli == 'ivw' and hszkv == 'vvzw') or (xloli == 'vvzw' and hszkv == 'vvzw') or (xloli == 'wozvi",0,9,1.0
36,5,0.2222222222222222,(xloli  ==  'ivw' and (not (hszkv  ==  'hjfziv'))),((color == 'red' and shape == 'circle') or (color == 'blue' and shape == 'square') or (color == 'green' and shape == 'triangle')),50,129,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True""]","[""assert categorize('ivw', 'hjfziv') == False"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]",lambda x: (x['xloli'] == 'ivw' and (not (x['hszkv'] == 'hjfziv'))),"def categorize(xloli, hszkv):
	return ((color == 'red' and shape == 'circle') or (color == 'blue' and shape == 'square') or (color == 'green' and shape == 'triangle'))",-25.047505809599997,9,1.0
36,5,0.7777777777777778,(xloli  ==  'ivw' and (not (hszkv  ==  'hjfziv'))),((color == 'green' and shape == 'circle') or ((not (color == 'green')) and shape == 'square')),50,94,1,"[{'shape': 'circle', 'color': 'red'}]","[""assert categorize('ivw', 'hjfziv') == False"", ""assert categorize('yofv', 'xrixov') == False"", ""assert categorize('yofv', 'hjfziv') == False"", ""assert categorize('yofv', 'girzmtov') == False"", ""assert categorize('tivvm', 'xrixov') == False"", ""assert categorize('tivvm', 'hjfziv') == False"", ""assert categorize('tivvm', 'girzmtov') == False""]","[""assert categorize('ivw', 'xrixov') == True"", ""assert categorize('ivw', 'girzmtov') == True""]",lambda x: (x['xloli'] == 'ivw' and (not (x['hszkv'] == 'hjfziv'))),"def categorize(xloli, hszkv):
	return ((color == 'green' and shape == 'circle') or ((not (color == 'green')) and shape == 'square'))",-26.735659334399998,9,1.0
